"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","rightsHolder","identifier","catalogNumber","recordedBy","institutionID","nomenclaturalCode","locality","gbifID","collectionCode","occurrenceID","higherClassification","name","decimalLatitude","decimalLongitude","geodeticDatum","recordNumber","higherGeography","dynamicProperties","fieldNumber","otherCatalogNumbers","institutionCode","elevation","stateProvince","year","month","day","eventDate","identifiedBy","georeferenceProtocol","typeStatus","individualCount","endDayOfYear","datasetName","type","startDayOfYear","verbatimEventDate","modified","references","language","preparations","collectionID","elevationAccuracy","georeferencedDate","verbatimElevation","georeferenceSources","habitat","coordinateUncertaintyInMeters","dateIdentified","county","fieldNotes","occurrenceRemarks","municipality","ownerInstitutionCode","organismID","datasetID","accessRights","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks"
"1089022268","Asplenium triquetrum N.Murak. & R.C.Moran","","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-10-14T18:40:02.386+0000","2019-10-15T07:30:01.374+0000",162,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-15T07:30:01.374+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas",NA,"58630","Salino, A",NA,NA,"Fazenda Intervales, Trilha da Cassadinha.","1089022268","UEC","BRA:UNICAMP:UEC:0000058630",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"1148",NA,NA,NA,NA,"UNICAMP",NA,"São Paulo",1991,10,30,"1991-10-30T00:00:00","Salino, A",NA,NA,NA,NA,"UEC - Herbário da Universidade Estadual de Campinas","Collection",NA,NA,"2019-08-20T10:28:33.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,"1993-04-05T00:00:00",NA,NA,"Sobre rocha com húmus, junto a riacho. Em mata atlântica primária.","Capão Bonito","Universidade Estadual de Campinas, UNICAMP",NA,NA,NA,NA,NA,NA,NA
"1087030856","Asplenium triquetrum N.Murak. & R.C.Moran","","cd6905cf-54d7-4628-b762-f63d269e239b","4205110f-3f0f-40d8-bd0f-2fa71bc827b5","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-10-15T12:28:23.480+0000","2019-10-15T12:30:07.289+0000",185,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-15T12:30:07.289+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","R - Herbário do Museu Nacional",NA,"211647","Glaziou, A.F.M.",NA,NA,NA,"1087030856","R","BRA:MN:R:0000211647",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,NA,NA,NA,NA,NA,"MN",NA,"Rio de Janeiro",1873,NA,NA,"1873-01-01T00:00:00","Sylvestre, L.",NA,NA,NA,NA,"R - Herbário do Museu Nacional","Collection",NA,NA,"2019-10-09T10:06:44.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,"2000-01-01T00:00:00",NA,NA,"Gabinete de Botânica da Escola Polytechnica, 1003; Herb. J. de Saldanha",NA,"Museu Nacional",NA,NA,NA,NA,NA,NA,NA
"1087030855","Asplenium triquetrum N.Murak. & R.C.Moran","","cd6905cf-54d7-4628-b762-f63d269e239b","4205110f-3f0f-40d8-bd0f-2fa71bc827b5","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2019-10-15T12:28:23.480+0000","2019-10-15T12:30:07.300+0000",185,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-15T12:30:07.300+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","R - Herbário do Museu Nacional",NA,"211646","Glaziou, A.F.M.",NA,NA,NA,"1087030855","R","BRA:MN:R:0000211646",NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,NA,NA,NA,NA,NA,"MN",NA,"Rio de Janeiro",NA,NA,NA,NA,"Sylvestre, L.",NA,NA,NA,NA,"R - Herbário do Museu Nacional","Collection",NA,NA,"2019-10-09T10:06:44.000+0000",NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,"1998-11-10T00:00:00",NA,NA,NA,NA,"Museu Nacional",NA,NA,NA,NA,NA,NA,NA
"416849127","Asplenium triquetrum N.Murak. & R.C.Moran","gass84","f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7","b6f05cf0-43ce-11d9-8439-b8a03c50a862","6061a4a2-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2019-08-27T21:53:45.490+0000","2019-10-02T17:11:42.864+0000",128,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-02T17:11:42.864+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Polypodiopsida","AR","Argentina",NA,"416849127","16620","Montes, J. E.",NA,NA,"Loreto","416849127","HERB",NA,NA,"Asplenium triquetrum N.Murak. & R.C.Moran",-27.32,-55.53,"WGS84",NA,NA,NA,NA,NA,"LP",NA,"Misiones",NA,NA,NA,NA,"de la Sota, E. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416849211","Asplenium triquetrum N.Murak. & R.C.Moran","","f5de707d-eba1-4f1a-b1df-1a7fa27b1bc7","b6f05cf0-43ce-11d9-8439-b8a03c50a862","6061a4a2-f762-11e1-a439-00145eb45e9a","AR","DWC_ARCHIVE","2019-08-27T21:53:45.490+0000","2019-10-02T17:11:47.503+0000",128,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM",NA,"2019-10-02T17:11:47.503+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"416849211","158454","Hatschbach, G.",NA,NA,"Sin indicación","416849211","HERB",NA,NA,"Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,NA,NA,NA,NA,NA,"UC",NA,"Paraná",NA,NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morretes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291265097","Asplenium triquetrum N.Murak. & R.C.Moran","","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2019-08-27T19:01:34.516+0000","2019-10-01T19:51:46.596+0000",118,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-01T19:51:46.596+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","Naturalis Biodiversity Center","L.3508114@BRAHMS","L.3508114","Sehnem A","Naturalis Biodiversity Center","ICN","Santa Catarina, Sertão da Lagoa, Ilha de Santa Catarina, Florinopolis.","2291265097","Botany","http://data.biodiversitydata.nl/naturalis/specimen/L.3508114","Plantae|Pteropsida|Polypodiales|Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,6,27,"1948-06-27T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290436030","Asplenium triquetrum N.Murak. & R.C.Moran","","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2019-08-27T19:01:34.516+0000","2019-10-01T19:51:37.632+0000",118,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-01T19:51:37.632+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil","Naturalis Biodiversity Center","L.3508115@BRAHMS","L.3508115","Martius CFP von","Naturalis Biodiversity Center","ICN",NA,"2290436030","Botany","http://data.biodiversitydata.nl/naturalis/specimen/L.3508115","Plantae|Pteropsida|Polypodiales|Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056808104","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:26.598+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:26.598+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2205244","BM001027138","Per Karl Hjalmar Dusén",NA,NA,"Jaguariaiva","1056808104","BOT","f1178cbc-3e81-474c-8bd1-2c65df9a4b2a","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-24.25,-49.7,"WGS84","14956","South America; Brazil; Paraná","{\"determinationfiledas\": [\"Yes\", \"No\", \"No\"], \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\"], \"created\": 1308834117000, \"gbifid\": 1056808104, \"determinationnames\": [\"Asplenium triquetrum N.Murak. & R.C.Moran\", \"Asplenium obtusifolium L.\", \"Asplenium abscissum Willd.\"], \"subdepartment\": \"Ferns\"}","14956","NHMUK:ecatalogue:2205244","NHMUK",730,"Paraná",1914,5,11,"1914-05-11T00:00:00","Lana Sylvestre","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055460829","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:31.620+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:31.620+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2205255","BM001027142","H Leuderwaldt",NA,NA,"Nearest Named Place: Alto da Serra","1055460829","BOT","7b3ea99d-18e8-41cb-ada3-af1a3e2aae4a","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-23.783333,-46.316667,"WGS84","21480","South America; Brazil; São Paulo; Santo André","{\"determinationfiledas\": \"Yes\", \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\"], \"created\": 1308839012000, \"gbifid\": 1055460829, \"determinationnames\": \"Asplenium triquetrum N.Murak. & R.C.Moran\", \"subdepartment\": \"Ferns\"}","21480","NHMUK:ecatalogue:2205255","NHMUK",NA,"São Paulo",1912,6,NA,"1912-06-01T00:00:00","Charles Dennis Adams","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055762352","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:32.465+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:32.465+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2205253","BM001027140","Per Karl Hjalmar Dusén",NA,NA,"Nearest Named Place: Ipiranga (Ypiranga)","1055762352","BOT","eaa4ba53-be1d-4dbb-9888-e63fd4238846","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-25.021592,-50.590131,"WGS84","3351","South America; Brazil; Paraná","{\"determinationfiledas\": [\"Yes\", \"No\"], \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\"], \"created\": 1308838542000, \"gbifid\": 1055762352, \"determinationnames\": [\"Asplenium triquetrum N.Murak. & R.C.Moran\", \"Asplenium obtusifolium L.\"], \"subdepartment\": \"Ferns\"}","3351","NHMUK:ecatalogue:2205253","NHMUK",NA,"Paraná",1904,2,1,"1904-02-01T00:00:00","Lana Sylvestre","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055967783","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:32.940+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:32.940+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2211060","BM001027148","Martii",NA,NA,NA,"1055967783","BOT","35b40a62-85d6-46e2-a5b7-109df8da899a","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-10.773109,-53.08982,"WGS84","342","South America; Brazil","{\"determinationfiledas\": [\"Yes\", \"No\", \"No\"], \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\", \"TAXON_MATCH_HIGHERRANK\"], \"created\": 1308929041000, \"gbifid\": 1055967783, \"determinationnames\": [\"Asplenium triquetrum N.Murak. & R.C.Moran\", \"Asplenium repandulum Kunze\", \"Asplenium coriaceum Desv.\"], \"subdepartment\": \"Ferns\"}","342","NHMUK:ecatalogue:2211060","NHMUK",NA,NA,NA,NA,NA,NA,"Robbin Craig Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055673672","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:13.209+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:13.209+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2211031","BM001027144","R Ruiz",NA,NA,"Ararangua","1055673672","BOT","08051d5b-e7e4-490f-b856-598c71d4a7f0","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-28.945394,-49.485308,"WGS84","H703","South America; Brazil; Santa Catarina; Araranguá","{\"determinationfiledas\": [\"Yes\", \"No\", \"No\"], \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\"], \"created\": 1308920538000, \"gbifid\": 1055673672, \"determinationnames\": [\"Asplenium triquetrum N.Murak. & R.C.Moran\", \"Asplenium repandulum Kunze\", \"Asplenium obtusifolium L.\"], \"subdepartment\": \"Ferns\"}","H703","NHMUK:ecatalogue:2211031","NHMUK",50,"Santa Catarina",1944,11,11,"1944-11-11T00:00:00","Robbin Craig Moran","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rupestre; ua mata virgem. Herva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056162509","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:12.723+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:12.723+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2211054","BM001027147","Padre Raulino Reitz",NA,NA,NA,"1056162509","BOT","506ac5cc-b6c5-4765-8c35-edb5739ba1cf","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-26.936094,-50.968833,"WGS84","s.n.","South America; Brazil; Santa Catarina; Rio das Antas","{\"determinationfiledas\": [\"Yes\", \"No\", \"No\"], \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\"], \"created\": 1308927434000, \"gbifid\": 1056162509, \"determinationnames\": [\"Asplenium triquetrum N.Murak. & R.C.Moran\", \"Asplenium obtusifolium L.\", \"Asplenium repandulum Kunze\"], \"subdepartment\": \"Ferns\"}","s.n.","NHMUK:ecatalogue:2211054","NHMUK",NA,"Santa Catarina",NA,NA,NA,NA,"Robbin Craig Moran","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brusque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057026227","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:16.022+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:16.022+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2205254","BM001027141","A.H.G. Alston & B.M.J. Lutz",NA,NA,"Petropolis","1057026227","BOT","0c0b928f-0294-4753-a237-997294b06438","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-22.505,-43.1789,"WGS84","270","South America; Brazil; Rio de Janeiro","{\"determinationfiledas\": \"Yes\", \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\"], \"created\": 1308838875000, \"gbifid\": 1057026227, \"determinationnames\": \"Asplenium triquetrum N.Murak. & R.C.Moran\", \"subdepartment\": \"Ferns\"}","270","NHMUK:ecatalogue:2205254","NHMUK",NA,"Rio de Janeiro",1938,10,23,"1938-10-23T00:00:00","Lana Sylvestre","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055796190","Asplenium triquetrum N.Murak. & R.C.Moran","mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:24.521+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:24.521+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"559543","BM000864861","Maarten Joost Maria Christenhusz; b.1976; Christenh.",NA,NA,"Parish: Ubatumirim; Nearest Named Place: Pico do Papagaio; Township: Picinguaba","1055796190","BOT","4afffc6d-7413-4504-8a5d-318190b81ca3","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",NA,NA,NA,"4907","South America; Brazil; São Paulo","{\"determinationfiledas\": \"Yes\", \"collectionkind\": \"Packet\", \"created\": 1259002146000, \"gbifid\": 1055796190, \"determinationnames\": \"Asplenium triquetrum N.Murak. & R.C.Moran\", \"subdepartment\": \"Molecular Lab\"}","4907","NHMUK:ecatalogue:559543","NHMUK",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056584340","Asplenium triquetrum N.Murak. & R.C.Moran","gass84,mdativ","7e380070-f762-11e1-a439-00145eb45e9a","19456090-b49a-11d8-abeb-b8a03c50a862","60277b56-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2019-08-27T22:10:31.195+0000","2019-10-02T04:32:15.450+0000",137,"none","PRESERVED_SPECIMEN",4256142,6,7707728,7228684,392,6625,7310868,7784242,7784242,"Hymenasplenium triquetrum (N.Murak. & R.C.Moran) L.Regalado & Prada","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Hymenasplenium","Hymenasplenium triquetrum","Asplenium","triquetrum","SPECIES","SYNONYM","SOUTH_AMERICA","2019-10-02T04:32:15.450+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Polypodiopsida","BR","Brazil",NA,"2211043","BM001027146","Dusen",NA,NA,"Nearest Named Place: Ipiranga (Ypiranga)","1056584340","BOT","da88aec6-c623-4dd1-99aa-9899f0ddc398","Aspleniaceae","Asplenium triquetrum N.Murak. & R.C.Moran",-25.021592,-50.590131,"WGS84","s.n.","South America; Brazil; Paraná","{\"determinationfiledas\": [\"Yes\", \"No\"], \"collectionkind\": \"Sheet\", \"gbifissue\": [\"GEODETIC_DATUM_ASSUMED_WGS84\"], \"created\": 1308923573000, \"gbifid\": 1056584340, \"determinationnames\": [\"Asplenium triquetrum N.Murak. & R.C.Moran\", \"Asplenium obtusifolium L.\"], \"subdepartment\": \"Ferns\"}","s.n.","NHMUK:ecatalogue:2211043","NHMUK",NA,"Paraná",1908,9,19,"1908-09-19T00:00:00","Robbin Craig Moran","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
